,player_name,team_abbreviation,age,player_height,player_weight,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season,position,salary
2369,Rashard Lewis,ORL,28.0,208.28,104.32616,81,18.2,5.4,2.4,7.2,0.038,0.122,0.207,0.591,0.104,2008, PF,14884951
2370,Rasheed Wallace,DET,33.0,210.82,104.32616,77,12.7,6.6,1.8,9.8,0.043,0.22,0.21,0.523,0.095,2008, PF,12540000
2371,Rasho Nesterovic,TOR,32.0,213.36,115.66596,71,7.8,4.8,1.2,2.9,0.1009999999999999,0.17,0.174,0.565,0.086,2008, C,7840000
2372,Rasual Butler,NOH,29.0,200.66,92.98636,51,4.9,2.0,0.7,4.6,0.02,0.109,0.151,0.46,0.064,2008, SF,3315000
2373,Ray Allen,BOS,32.0,195.58,92.98636,73,17.4,3.7,3.1,12.6,0.036,0.083,0.216,0.584,0.139,2008, SG,16000000
2374,Raymond Felton,CHA,24.0,185.42,89.811216,79,14.4,3.0,7.4,-3.8,0.0139999999999999,0.077,0.207,0.5,0.318,2008, G,3274440
2375,Reggie Evans,PHI,28.0,203.2,111.13004,81,5.2,7.5,0.8,-2.3,0.139,0.257,0.136,0.4629999999999999,0.051,2008, C,4320000
2376,Renaldo Balkman,NYK,23.0,203.2,94.347136,65,3.4,3.3,0.6,-4.6,0.096,0.162,0.126,0.492,0.066,2008, SF,1280640
2377,Richard Hamilton,DET,30.0,200.66,87.543256,72,17.3,3.3,4.2,7.8,0.037,0.079,0.247,0.552,0.215,2008, SG,10000000
2378,Richard Jefferson,NJN,28.0,200.66,102.0582,82,22.6,4.2,3.1,-4.9,0.034,0.091,0.26,0.5710000000000001,0.146,2008, F,12200000
2379,Randy Foye,MIN,24.0,193.04,96.615096,39,13.1,3.3,4.2,-6.9,0.012,0.11,0.206,0.52,0.2019999999999999,2008, SG,2631840
2380,Richie Frahm,LAC,30.0,195.58,91.625584,10,4.7,1.4,0.8,-1.8,0.026,0.069,0.1689999999999999,0.428,0.084,2008, SG,566625
2381,Jeff McInnis,CHA,33.0,193.04,86.18248,54,4.5,1.8,4.1,-7.5,0.0139999999999999,0.069,0.113,0.461,0.239,2008, PG,770610
2382,Jeremy Richardson,ATL,24.0,200.66,88.45044,27,1.5,0.3,0.1,-22.7,0.008,0.079,0.174,0.457,0.0279999999999999,2008, SG,238588
2383,Justin Williams,HOU,24.0,208.28,117.93392,23,1.5,2.1,0.0,-5.0,0.19,0.271,0.16,0.42,0.0,2008, PF,862456
2384,Juan Dixon,DET,29.0,190.5,74.84268,53,5.0,1.4,1.8,7.2,0.025,0.107,0.221,0.488,0.23,2008, SG,2550000
2385,Juan Carlos Navarro,MEM,28.0,190.5,77.11064,82,10.9,2.6,2.2,-7.9,0.018,0.0969999999999999,0.201,0.54,0.132,2008, PG,538090
2386,Josh Smith,ATL,22.0,205.74,106.59412,81,17.2,8.2,3.4,-0.9,0.065,0.2019999999999999,0.248,0.52,0.163,2008, PF,2243543
2387,Josh Powell,LAC,25.0,205.74,108.86208,64,5.5,5.2,0.7,-13.4,0.108,0.218,0.159,0.5,0.066,2008, PF,800000
2388,Josh McRoberts,POR,21.0,208.28,108.86208,8,1.5,1.3,0.3,23.0,0.077,0.276,0.18,0.6,0.111,2008, PF,427163
2389,Josh Howard,DAL,28.0,195.58,95.25432,76,19.9,7.0,2.2,8.1,0.052,0.166,0.257,0.534,0.103,2008, SF,9500000
2390,Josh Boone,NJN,23.0,208.28,107.501304,70,8.2,7.3,0.8,-4.4,0.121,0.1989999999999999,0.151,0.5429999999999999,0.05,2008, PF,1133040
2391,Jose Calderon,TOR,26.0,190.5,95.25432,82,11.2,2.9,8.3,3.7,0.016,0.1,0.1689999999999999,0.607,0.42,2008, G,2471604
2392,Jorge Garbajosa,TOR,30.0,205.74,111.13004,7,3.1,2.1,0.4,-8.4,0.0279999999999999,0.25,0.168,0.44,0.067,2008, PF,4000000
2393,Jelani McCoy,DEN,30.0,208.28,111.13004,6,0.5,1.2,0.0,-18.1,0.038,0.222,0.081,0.7979999999999999,0.0,2008, PF,634620
2394,Jordan Farmar,LAL,21.0,187.96,81.64656,82,9.1,2.2,2.7,8.6,0.027,0.092,0.204,0.563,0.209,2008, PG,1009560
2395,Johan Petro,SEA,22.0,213.36,112.037224,72,6.0,5.1,0.4,-11.3,0.08,0.228,0.179,0.4529999999999999,0.039,2008, C,1077120
2396,Joey Graham,TOR,26.0,200.66,102.0582,38,3.6,1.8,0.4,1.6,0.064,0.186,0.223,0.52,0.071,2008, SF,1596600
2397,Joel Przybilla,POR,28.0,215.9,115.66596,77,4.8,8.4,0.4,-2.6,0.128,0.29,0.105,0.611,0.023,2008, C,5762575
2398,Joel Anthony,MIA,25.0,205.74,111.13004,24,3.5,3.9,0.1,-13.9,0.091,0.135,0.099,0.521,0.011,2008, PF,427163
2399,Joe Smith,CLE,32.0,208.28,102.0582,77,10.1,5.2,0.9,-1.3,0.103,0.163,0.212,0.524,0.068,2008, PF,5205000
2400,Joe Johnson,ATL,27.0,200.66,106.59412,82,21.7,4.5,5.8,-0.9,0.0289999999999999,0.098,0.257,0.535,0.251,2008, G,13488378
2401,Joakim Noah,CHI,23.0,210.82,105.233344,74,6.6,5.6,1.1,-0.4,0.124,0.182,0.155,0.539,0.087,2008, C,2135400
2402,Jerry Stackhouse,DAL,33.0,198.12,98.883056,58,10.7,2.3,2.5,2.5,0.027,0.077,0.2189999999999999,0.523,0.171,2008, SF,6750000
2403,Jerome James,NYK,32.0,215.9,129.27372,2,2.0,1.5,0.0,52.2,0.0,0.6,0.19,1.064,0.0,2008, C,5800000
2404,Jermareo Davidson,CHA,23.0,208.28,104.32616,38,3.2,1.6,0.3,-11.3,0.071,0.144,0.22,0.437,0.077,2008, PF,427163
2405,Jermaine O'Neal,IND,29.0,210.82,117.93392,42,13.6,6.7,2.2,-1.3,0.071,0.188,0.248,0.489,0.13,2008, C,19728000
2406,John Salmons,SAC,28.0,198.12,93.893544,81,12.5,4.3,2.6,-5.8,0.037,0.126,0.1939999999999999,0.556,0.138,2008, SF,4752000
2407,Juwan Howard,DAL,35.0,205.74,114.758776,50,1.1,1.6,0.3,-6.5,0.072,0.195,0.118,0.406,0.074,2008, PF,761544
2408,Ricky Davis,MIA,28.0,200.66,92.98636,82,13.8,4.3,3.4,-10.4,0.022,0.122,0.2,0.534,0.1669999999999999,2008, SG,6819000
2409,Robert Swift,SEA,22.0,215.9,111.13004,8,1.8,2.3,0.1,-16.9,0.074,0.154,0.123,0.391,0.0139999999999999,2008, C,2601113
2410,Shawn Marion,MIA,30.0,200.66,104.32616,63,15.4,10.2,2.2,5.4,0.069,0.239,0.182,0.57,0.087,2008, SG,16440000
2411,Shawne Williams,IND,22.0,205.74,102.0582,65,6.7,2.7,0.9,-1.1,0.059,0.14,0.212,0.522,0.099,2008, SF,1470360
2412,Shelden Williams,SAC,24.0,205.74,113.398,64,4.0,3.2,0.3,-2.3,0.102,0.204,0.168,0.494,0.0409999999999999,2008, C,3174240
2413,Smush Parker,LAC,27.0,193.04,86.18248,28,5.9,1.8,3.0,-8.7,0.008,0.088,0.187,0.42,0.249,2008, PG,181320
2414,Solomon Jones,ATL,23.0,208.28,104.32616,35,1.0,1.2,0.0,-17.7,0.127,0.185,0.139,0.451,0.0,2008, PF,729000
2415,Spencer Hawes,SAC,20.0,213.36,111.13004,71,4.7,3.2,0.6,-4.4,0.087,0.205,0.191,0.486,0.076,2008, PF,2028600
2416,Stephane Lasme,MIA,25.0,203.2,97.52228,16,5.2,3.3,0.2,-6.4,0.1,0.099,0.166,0.488,0.02,2008, PF,67844
2417,Stephen Graham,IND,26.0,198.12,97.52228,22,4.0,1.0,0.4,1.5,0.03,0.155,0.241,0.669,0.127,2008, SF,770610
2418,Stephen Jackson,GSW,30.0,203.2,98.883056,73,20.1,4.4,4.1,3.8,0.024,0.098,0.2319999999999999,0.536,0.151,2008, SF,6630000
2419,Stephon Marbury,NYK,31.0,187.96,92.98636,24,13.9,2.5,4.7,-11.4,0.023,0.06,0.201,0.527,0.244,2008, PG,19012500
2420,Steve Blake,POR,28.0,190.5,78.017824,81,8.5,2.4,5.1,1.3,0.015,0.08,0.153,0.518,0.261,2008, PG,4250000
2421,Shavlik Randolph,PHI,24.0,208.28,108.86208,9,0.9,1.2,0.3,25.3,0.36,0.087,0.238,0.286,0.13,2008, PF,1130000
2422,Steve Francis,HOU,31.0,190.5,95.25432,10,5.5,2.3,3.0,-1.5,0.044,0.086,0.183,0.41,0.233,2008, PG,2439333
2423,Steve Novak,HOU,25.0,208.28,99.79024,35,3.9,1.0,0.2,-5.0,0.017,0.135,0.193,0.6509999999999999,0.043,2008, SF,687456
2424,Steven Hunter,DEN,26.0,213.36,108.86208,19,2.1,1.5,0.0,-7.6,0.086,0.123,0.155,0.53,0.0,2008, C,3638600
2425,Stromile Swift,NJN,28.0,208.28,99.79024,56,6.1,3.6,0.5,-4.8,0.086,0.179,0.1969999999999999,0.5479999999999999,0.053,2008, PF,5800000
2426,T.J. Ford,TOR,25.0,182.88,74.84268,51,12.1,2.0,6.1,0.8,0.022,0.074,0.263,0.5329999999999999,0.434,2008, PG,8275000
2427,Tarence Kinsey,MEM,24.0,198.12,81.19296800000001,11,3.6,1.1,0.2,2.3,0.035,0.093,0.1969999999999999,0.492,0.038,2008, SG,687456
2428,Taurean Green,DEN,21.0,182.88,80.28578399999998,17,1.6,0.6,0.6,5.4,0.0,0.141,0.23,0.446,0.208,2008, PG,427163
2429,Tayshaun Prince,DET,28.0,205.74,97.52228,82,13.2,4.9,3.3,9.4,0.048,0.131,0.201,0.516,0.165,2008, SF,8675620
2430,Thabo Sefolosha,CHI,24.0,200.66,97.52228,69,6.7,3.7,1.9,-2.3,0.04,0.168,0.175,0.497,0.146,2008, SF,1805160
2431,Thaddeus Young,PHI,20.0,203.2,99.79024,74,8.2,4.2,0.8,6.0,0.092,0.141,0.174,0.57,0.0559999999999999,2008, PF,1830720
2432,Theo Ratliff,DET,35.0,208.28,106.59412,26,4.3,3.4,0.5,-0.3,0.088,0.158,0.134,0.534,0.05,2008, C,199452
2433,Thomas Gardner,CHI,23.0,195.58,102.0582,4,5.3,1.0,0.3,-7.2,0.061,0.025,0.257,0.44,0.038,2008, SG,427163
2434,Steve Nash,PHX,34.0,190.5,80.73937600000001,81,16.9,3.5,11.1,10.3,0.013,0.096,0.218,0.6409999999999999,0.447,2008, PG,11375000
2435,Robert Horry,SAS,37.0,208.28,108.86208,45,2.5,2.4,1.0,0.2,0.068,0.155,0.125,0.426,0.132,2008, PF,3630000
2436,Shareef Abdur-Rahim,SAC,31.0,205.74,111.13004,6,1.7,1.7,0.7,-1.9,0.13,0.118,0.157,0.317,0.129,2008, PF,5800000
2437,Shannon Brown,CHI,22.0,193.04,95.707912,21,5.4,1.0,0.8,-19.6,0.027,0.077,0.309,0.411,0.16,2008, PG,1044120
2438,Rodney Carney,PHI,24.0,200.66,92.532768,70,5.8,2.1,0.5,0.7,0.053,0.119,0.196,0.478,0.05,2008, SG,1547760
2439,Rodney Stuckey,DET,22.0,195.58,92.98636,57,7.6,2.3,2.8,3.6,0.035,0.108,0.228,0.484,0.258,2008, PG,1569600
2440,Roger Mason Jr.,WAS,27.0,195.58,96.161504,80,9.1,1.6,1.7,-1.7,0.012,0.081,0.19,0.573,0.133,2008, SG,770610
2441,Ronald Dupree,SEA,27.0,200.66,94.800728,5,0.8,1.6,0.2,13.6,0.067,0.304,0.0969999999999999,0.515,0.1,2008, SF,63462
2442,Ronnie Brewer,UTA,23.0,200.66,101.151016,76,12.0,2.9,1.8,6.1,0.0579999999999999,0.072,0.174,0.612,0.092,2008, SF,1715040
2443,Ronnie Price,UTA,25.0,187.96,86.18248,61,3.7,0.8,1.3,13.8,0.016,0.079,0.1939999999999999,0.516,0.2019999999999999,2008, PG,1100000
2444,Ronny Turiaf,LAL,25.0,208.28,113.398,78,6.6,3.9,1.6,5.1,0.076,0.153,0.168,0.539,0.13,2008, C,770610
2445,Royal Ivey,MIL,26.0,193.04,97.52228,75,5.6,1.6,2.1,-8.6,0.03,0.071,0.16,0.487,0.176,2008, PG,770610
2446,Ruben Patterson,LAC,32.0,195.58,101.151016,20,5.1,3.2,0.9,-3.3,0.0819999999999999,0.125,0.18,0.486,0.087,2008, PF,770610
2447,Rudy Gay,MEM,21.0,203.2,100.697424,81,20.1,6.2,2.0,-8.3,0.052,0.139,0.25,0.546,0.093,2008, SF,2411160
2448,Ryan Bowen,NOH,32.0,205.74,98.883056,53,2.2,1.9,0.5,3.1,0.094,0.085,0.092,0.505,0.0559999999999999,2008, SF,770610
2449,Shaquille O'Neal,PHX,36.0,215.9,147.4174,61,13.6,9.1,1.5,1.2,0.121,0.252,0.2339999999999999,0.589,0.088,2008, C,21000000
2450,Ryan Gomes,MIN,25.0,200.66,113.398,82,12.6,5.8,1.8,-7.1,0.062,0.1689999999999999,0.195,0.539,0.094,2008, SF,770610
2451,Salim Stoudamire,ATL,25.0,185.42,79.3786,35,5.7,0.7,0.8,-5.8,0.011,0.059,0.244,0.495,0.123,2008, SG,783000
2452,Sam Cassell,BOS,38.0,190.5,83.91452,55,11.2,2.5,3.9,-3.7,0.015,0.106,0.25,0.517,0.298,2008, PG,199452
2453,Samuel Dalembert,PHI,28.0,210.82,113.398,82,10.5,10.4,0.5,-0.7,0.134,0.241,0.155,0.556,0.026,2008, C,10251435
2454,Sasha Pavlovic,CLE,24.0,200.66,108.408488,51,7.4,2.5,1.6,-1.8,0.032,0.087,0.187,0.434,0.111,2008, SG,4250000
2455,Sasha Vujacic,LAL,24.0,200.66,92.98636,72,8.8,2.1,1.0,5.4,0.017,0.1169999999999999,0.2019999999999999,0.605,0.087,2008, SG,1756951
2456,Scot Pollard,BOS,33.0,210.82,126.098576,22,1.8,1.7,0.1,4.9,0.108,0.15,0.104,0.597,0.027,2008, C,770610
2457,Sean Marks,PHX,32.0,208.28,113.398,19,3.1,1.9,0.2,-20.1,0.071,0.186,0.2189999999999999,0.574,0.063,2008, PF,770610
2458,Sean Williams,NJN,21.0,208.28,106.59412,73,5.6,4.4,0.4,-7.0,0.105,0.192,0.153,0.563,0.037,2008, PF,1416600
2459,Sebastian Telfair,MIN,23.0,182.88,79.3786,60,9.3,2.3,5.9,-11.8,0.009,0.074,0.168,0.462,0.282,2008, PG,2562426
2460,Sergio Rodriguez,POR,22.0,190.5,76.203456,72,2.5,0.8,1.7,-9.4,0.024,0.083,0.201,0.423,0.35,2008, PG,817000
2461,Shane Battier,HOU,29.0,203.2,99.79024,80,9.3,5.1,1.9,6.2,0.052,0.103,0.1159999999999999,0.561,0.079,2008, SF,5883600
2462,Ryan Hollins,CHA,23.0,213.36,104.32616,60,2.5,1.8,0.2,-2.2,0.118,0.121,0.13,0.565,0.04,2008, C,687456
2463,Kareem Rush,IND,27.0,198.12,97.52228,71,8.3,2.4,1.3,-2.5,0.013,0.113,0.188,0.5,0.0969999999999999,2008, SG,770610
2464,Kasib Powell,MIA,27.0,200.66,97.52228,11,7.6,4.0,1.6,-12.5,0.031,0.139,0.172,0.424,0.129,2008, SF,36395
2465,Mike Miller,MEM,28.0,203.2,98.883056,70,16.4,6.7,3.4,-5.5,0.024,0.187,0.1989999999999999,0.625,0.155,2008, SG,8376194
2466,Mike James,NOH,33.0,187.96,85.275296,54,5.0,1.3,1.1,-2.4,0.022,0.089,0.222,0.437,0.142,2008, PG,5826893
2467,Mike Harris,HOU,25.0,198.12,108.86208,17,3.6,3.2,0.2,3.5,0.17,0.1989999999999999,0.198,0.519,0.033,2008, SF,100509
2468,Mike Dunleavy,IND,27.0,205.74,104.32616,82,19.1,5.2,3.5,1.0,0.022,0.135,0.218,0.605,0.158,2008, SG,8219008
2469,Mike Conley,MEM,20.0,185.42,81.64656,53,9.4,2.6,4.2,-10.4,0.017,0.099,0.1889999999999999,0.502,0.247,2008, PG,3377160
2470,Mike Bibby,ATL,30.0,185.42,86.18248,48,13.9,3.3,6.0,-1.9,0.012,0.102,0.215,0.515,0.281,2008, PG,14983603
2471,Mickael Pietrus,GSW,26.0,198.12,97.52228,66,7.2,3.7,0.7,1.4,0.053,0.154,0.154,0.5489999999999999,0.051,2008, SF,3470771
2472,Mickael Gelabale,SEA,25.0,200.66,97.52228,39,4.3,1.5,0.8,-5.7,0.037,0.095,0.178,0.509,0.113,2008, SF,802000
2473,Michael Ruffin,MIL,31.0,203.2,112.490816,46,2.0,4.0,0.5,-3.7,0.154,0.192,0.077,0.507,0.055,2008, PF,770610
2474,Michael Redd,MIL,28.0,198.12,97.52228,72,22.7,4.3,3.4,-7.5,0.036,0.1009999999999999,0.27,0.5589999999999999,0.16,2008, SG,14520000
2475,Michael Finley,SAS,35.0,200.66,102.0582,82,10.1,3.1,1.4,5.7,0.015,0.12,0.188,0.519,0.084,2008, SG,3103000
2476,Michael Doleac,MIN,31.0,210.82,118.841104,24,2.4,2.0,0.3,-9.2,0.066,0.151,0.129,0.446,0.0409999999999999,2008, C,3120000
2477,Melvin Ely,NOH,30.0,208.28,118.38751200000002,52,3.9,2.8,0.4,9.9,0.054,0.207,0.193,0.491,0.055,2008, C,895341
2478,Mehmet Okur,UTA,29.0,210.82,119.294696,72,14.5,7.7,2.0,7.4,0.069,0.213,0.1989999999999999,0.556,0.089,2008, C,9000000
2479,Maurice Evans,ORL,29.0,195.58,99.79024,75,8.9,2.9,1.1,5.0,0.065,0.084,0.165,0.5710000000000001,0.072,2008, SG,1740000
2480,Maurice Ager,NJN,24.0,195.58,91.625584,26,2.0,0.5,0.3,-10.3,0.027,0.062,0.216,0.363,0.085,2008, SF,974400
2481,Matt Harpring,UTA,32.0,200.66,104.32616,76,8.2,3.2,1.1,0.6,0.084,0.13,0.215,0.551,0.099,2008, SF,6000000
2482,Matt Carroll,CHA,27.0,198.12,96.161504,80,9.0,2.8,0.9,-2.7,0.019,0.111,0.159,0.5539999999999999,0.0579999999999999,2008, SG,5450000
2483,Matt Bonner,SAS,28.0,208.28,108.86208,68,4.8,2.8,0.5,6.1,0.074,0.187,0.196,0.525,0.066,2008, C,2700000
2484,Matt Barnes,GSW,28.0,200.66,102.511792,73,6.7,4.4,1.9,1.6,0.067,0.181,0.166,0.51,0.136,2008, SF,3000000
2485,Marvin Williams,ATL,22.0,205.74,104.32616,80,14.8,5.7,1.7,-2.4,0.051,0.141,0.203,0.54,0.083,2008, PF,4466040
2486,Martell Webster,POR,21.0,200.66,103.872568,75,10.7,3.9,1.2,-3.3,0.03,0.135,0.179,0.5479999999999999,0.068,2008, SF,2974080
2487,Marquis Daniels,IND,27.0,198.12,90.7184,74,8.2,2.9,1.9,0.7,0.046,0.103,0.205,0.487,0.144,2008, SG,6373900
2488,Metta World Peace,SAC,28.0,200.66,112.490816,57,20.5,5.8,3.5,1.2,0.055,0.119,0.254,0.535,0.157,2008, SF,7400000
2489,Marko Jaric,MIN,29.0,200.66,101.604608,75,8.3,3.0,4.1,-9.0,0.019,0.1009999999999999,0.15,0.518,0.213,2008, PG,6050000
2490,Mikki Moore,SAC,32.0,213.36,102.0582,82,8.5,6.0,1.0,-2.2,0.0819999999999999,0.1639999999999999,0.128,0.613,0.053,2008, C,5356000
2491,Monta Ellis,GSW,22.0,190.5,80.28578399999998,81,20.2,5.0,3.9,3.6,0.045,0.098,0.218,0.58,0.154,2008, SG,770610
2492,Chris Webber,GSW,35.0,208.28,111.13004,9,3.9,3.6,2.0,-8.8,0.018,0.246,0.159,0.482,0.188,2008, C,358107
2493,Quentin Richardson,NYK,28.0,198.12,106.59412,65,8.1,4.8,1.8,-10.3,0.034,0.162,0.162,0.444,0.099,2008, SF,8105500
2494,Primoz Brezec,TOR,28.0,215.9,115.66596,50,2.2,1.6,0.2,-5.8,0.073,0.133,0.13,0.502,0.036,2008, C,2750000
2495,Peja Stojakovic,NOH,31.0,208.28,103.872568,77,16.4,4.3,1.2,8.7,0.027,0.118,0.195,0.581,0.053,2008, SF,11664000
2496,Paul Pierce,BOS,30.0,200.66,106.59412,80,19.6,5.1,4.5,14.0,0.023,0.141,0.247,0.599,0.21,2008, SF,16360094
2497,Paul Millsap,UTA,23.0,203.2,117.026736,82,8.1,5.6,1.0,5.6,0.118,0.206,0.18,0.5479999999999999,0.074,2008, PF,687456
2498,Paul Davis,LAC,23.0,210.82,122.46984,22,2.5,2.1,0.5,-18.1,0.128,0.138,0.181,0.389,0.103,2008, C,687456
2499,Pau Gasol,LAL,27.0,213.36,113.398,66,18.9,8.4,3.2,4.9,0.079,0.187,0.226,0.594,0.148,2008, PF,13735000
2500,Patrick O'Bryant,GSW,22.0,213.36,113.398,24,1.5,1.2,0.2,-15.8,0.1159999999999999,0.2019999999999999,0.157,0.561,0.0559999999999999,2008, C,2216400
2501,Pat Garrity,ORL,31.0,205.74,107.954896,31,2.1,1.4,0.4,1.7,0.035,0.124,0.162,0.401,0.08,2008, PF,3818750
2502,P.J. Brown,BOS,38.0,210.82,108.408488,18,2.2,3.8,0.6,-2.1,0.149,0.2,0.125,0.406,0.078,2008, PF,226650
2503,Mo Williams,MIL,25.0,185.42,83.91452,66,17.2,3.5,6.3,-7.1,0.018,0.0969999999999999,0.225,0.5660000000000001,0.299,2008, PG,7750000
2504,Othella Harrington,CHA,34.0,205.74,106.59412,22,2.1,1.9,0.2,6.0,0.08,0.211,0.165,0.469,0.037,2008, PF,2376000
2505,Oleksiy Pecherov,WAS,22.0,213.36,106.140528,35,3.6,1.9,0.2,-13.4,0.077,0.171,0.2269999999999999,0.451,0.038,2008, C,1345800
2506,Nick Young,WAS,23.0,198.12,90.7184,75,7.5,1.5,0.8,-9.1,0.023,0.093,0.248,0.527,0.1009999999999999,2008, G,1491240
2507,Nick Fazekas,LAC,23.0,210.82,106.59412,26,4.1,3.4,0.4,2.3,0.14,0.221,0.182,0.584,0.074,2008, PF,125636
2508,Nick Collison,SEA,27.0,208.28,115.66596,78,9.8,9.4,1.4,-8.6,0.126,0.236,0.161,0.537,0.077,2008, F,5750000
2509,Nenad Krstic,NJN,24.0,213.36,108.86208,45,6.6,4.4,0.6,-4.9,0.049,0.2239999999999999,0.214,0.451,0.0559999999999999,2008, C,1889760
2510,Nazr Mohammed,CHA,30.0,208.28,113.398,82,7.8,6.0,0.9,-6.5,0.13,0.205,0.1939999999999999,0.5329999999999999,0.074,2008, C,5632200
2511,Nate Robinson,NYK,24.0,175.26,81.64656,72,12.7,3.1,2.9,-5.8,0.03,0.109,0.23,0.526,0.1889999999999999,2008, PG,1268160
2512,Mouhamed Sene,SEA,22.0,210.82,104.32616,13,2.3,1.2,0.1,-10.7,0.115,0.161,0.218,0.476,0.0279999999999999,2008, C,2105520
2513,Morris Peterson,NOH,30.0,200.66,99.79024,76,8.0,2.7,0.9,6.0,0.023,0.115,0.153,0.5489999999999999,0.052,2008, SG,5000000
2514,Morris Almond,UTA,23.0,198.12,102.0582,9,1.4,0.2,0.3,-18.3,0.0,0.069,0.22,0.368,0.13,2008, SG,1005960
2515,Orien Greene,SAC,26.0,193.04,94.347136,7,0.9,0.9,0.4,-15.9,0.0,0.115,0.138,0.273,0.083,2008, PG,770610
2516,Mark Madsen,MIN,32.0,205.74,113.398,20,0.5,1.9,0.2,-1.7,0.126,0.148,0.096,0.185,0.0409999999999999,2008, PF,2420000
2517,Mark Blount,MIA,32.0,213.36,113.398,69,8.4,3.8,0.6,-11.5,0.052,0.149,0.201,0.505,0.048,2008, C,7901040
2518,Mario West,ATL,24.0,195.58,95.25432,64,0.9,0.8,0.2,2.1,0.12,0.098,0.115,0.488,0.072,2008, SG,427163
2519,Lance Allred,CLE,27.0,210.82,113.398,3,1.0,0.3,0.0,-81.0,0.0,0.2,0.236,0.307,0.0,2008, C,87945
2520,Lamar Odom,LAL,28.0,208.28,104.32616,77,14.2,10.6,3.5,8.1,0.077,0.225,0.165,0.5820000000000001,0.138,2008, PF,13248596
2521,LaMarcus Aldridge,POR,22.0,210.82,111.13004,76,17.8,7.6,1.6,-0.1,0.098,0.161,0.254,0.523,0.086,2008, PF,4329360
2522,Kyrylo Fesenko,UTA,21.0,215.9,130.63449599999998,9,1.6,2.8,0.2,-2.9,0.212,0.186,0.15,0.3939999999999999,0.048,2008, C,750000
2523,Kyle Lowry,MEM,22.0,182.88,79.3786,82,9.6,3.0,3.6,-5.2,0.022,0.113,0.184,0.531,0.2239999999999999,2008, PG,1087680
2524,Kyle Korver,UTA,27.0,198.12,95.707912,75,9.9,2.3,1.3,6.6,0.015,0.103,0.186,0.585,0.095,2008, SG,4500000
2525,Kwame Brown,MEM,26.0,210.82,122.46984,38,4.8,4.9,1.2,-4.9,0.081,0.203,0.148,0.497,0.099,2008, C,9379279
2526,Kurt Thomas,SAS,35.0,205.74,106.59412,70,6.3,7.2,1.0,-1.9,0.093,0.261,0.138,0.514,0.065,2008, PF,8091188
2527,Kris Humphries,TOR,23.0,205.74,106.59412,70,5.7,3.7,0.4,-1.6,0.108,0.217,0.2189999999999999,0.512,0.053,2008, PF,2522913
2528,Kosta Perovic,GSW,23.0,218.44,108.86208,7,1.4,1.9,0.1,2.7,0.15,0.1889999999999999,0.148,0.396,0.045,2008, C,1800000
2529,Kobe Bryant,LAL,29.0,198.12,92.98636,82,28.3,6.3,5.4,8.5,0.034,0.141,0.312,0.5760000000000001,0.236,2008, SF,19490625
2530,Larry Hughes,CHI,29.0,195.58,83.91452,68,12.2,3.4,2.7,-3.8,0.021,0.1119999999999999,0.22,0.4679999999999999,0.146,2008, SG,12000084
2531,Kirk Snyder,MIN,25.0,198.12,102.0582,36,7.3,3.5,1.8,-2.4,0.046,0.149,0.168,0.573,0.122,2008, SG,2358433
2532,Keyon Dooling,ORL,28.0,190.5,88.45044,72,8.1,1.4,1.8,6.4,0.006,0.079,0.201,0.5720000000000001,0.177,2008, PG,3596000
2533,Kevin Ollie,PHI,35.0,187.96,88.45044,40,1.8,0.5,1.0,8.5,0.015,0.062,0.118,0.4629999999999999,0.177,2008, PG,3441900
2534,Kevin Martin,SAC,25.0,200.66,83.91452,61,23.7,4.5,2.1,-1.4,0.026,0.1169999999999999,0.259,0.618,0.0969999999999999,2008, SG,1808121
2535,Kevin Garnett,BOS,32.0,210.82,99.79024,71,18.8,9.2,3.4,17.0,0.075,0.246,0.257,0.588,0.186,2008, PF,23751934
2536,Kevin Durant,SEA,19.0,205.74,97.52228,80,20.3,4.4,2.4,-11.7,0.027,0.111,0.278,0.519,0.12,2008, SF,4171200
2537,Kenyon Martin,DEN,30.0,205.74,108.86208,71,12.4,6.5,1.3,3.1,0.055,0.175,0.176,0.5529999999999999,0.062,2008, PF,13250000
2538,Kenny Thomas,SAC,30.0,200.66,111.13004,23,1.4,2.7,0.6,-17.8,0.075,0.195,0.0969999999999999,0.3979999999999999,0.074,2008, PF,7875000
2539,Kendrick Perkins,BOS,23.0,208.28,119.748288,78,6.9,6.1,1.1,14.6,0.098,0.19,0.136,0.632,0.063,2008, C,4480912
2540,Kelenna Azubuike,GSW,24.0,195.58,99.79024,81,8.5,4.0,0.9,0.7,0.063,0.138,0.172,0.534,0.063,2008, SF,687456
2541,Keith Langford,SAS,24.0,193.04,97.52228,2,1.0,1.0,0.0,35.9,0.0,0.154,0.18,0.25,0.0,2008, SG,278912
2542,Keith Bogans,ORL,28.0,195.58,97.52228,82,8.7,3.2,1.3,7.4,0.023,0.111,0.144,0.5589999999999999,0.071,2008, SG,2440000
2543,Kirk Hinrich,CHI,27.0,190.5,86.18248,75,11.5,3.3,6.0,-2.6,0.013,0.107,0.1889999999999999,0.501,0.303,2008, SG,11250000
